estado,nombre_comercial,categoria,ciudad,provincia,direccion,codigo_postal,email,telefono,whatsapp,web,persona_contacto,plan_sugerido,servicio_1_nombre,servicio_1_duracion_min,servicio_1_precio_eur,servicio_2_nombre,servicio_2_duracion_min,servicio_2_precio_eur,servicio_3_nombre,servicio_3_duracion_min,servicio_3_precio_eur,horario,beneficio_titulo,beneficio_descripcion,pack_nombre,pack_objetivo,pack_precio_eur,pack_para_quien,pack_no_para_quien,producto_1_nombre,producto_1_precio_eur,producto_1_instrucciones,producto_2_nombre,producto_2_precio_eur,producto_2_instrucciones,politica_cancelacion,permiso_fotos,notas
pendiente,,,,Madrid,,,,,,,,Growth,,,,,,,,,,,,,,,,,,,,,,,,,
pendiente,,,,Madrid,,,,,,,,Growth,,,,,,,,,,,,,,,,,,,,,,,,,
pendiente,,,,Madrid,,,,,,,,Growth,,,,,,,,,,,,,,,,,,,,,,,,,
pendiente,,,,Madrid,,,,,,,,Growth,,,,,,,,,,,,,,,,,,,,,,,,,
pendiente,,,,Madrid,,,,,,,,Growth,,,,,,,,,,,,,,,,,,,,,,,,,
